prompt_id,template_id,seed,profile,direct_exposure_score,upr_score,tsr_score
T25-V2,T25,29,Lenient,0.135832,0.968230,0.945782
T25-V3,T25,29,Lenient,0.129401,0.968533,0.949454
T25-V4,T25,29,Lenient,0.131254,0.971137,0.950493
T25-V5,T25,29,Lenient,0.131180,0.972503,0.948233
T25-V6,T25,29,Lenient,0.128425,0.970552,0.951180
T25-V7,T25,29,Lenient,0.128504,0.970881,0.948398
T25-V8,T25,29,Lenient,0.132726,0.970826,0.945107
T26-V1,T26,29,Lenient,0.135832,0.968230,0.945782
T26-V2,T26,29,Lenient,0.129401,0.968533,0.949454
T26-V3,T26,29,Lenient,0.129254,0.973137,0.952993
T26-V4,T26,29,Lenient,0.133980,0.969703,0.944733
T26-V5,T26,29,Lenient,0.128425,0.970552,0.951180
T26-V6,T26,29,Lenient,0.128504,0.970881,0.948398
T26-V7,T26,29,Lenient,0.130726,0.972826,0.947607
T26-V8,T26,29,Lenient,0.134266,0.969720,0.950091
T27-V1,T27,29,Lenient,0.129401,0.968533,0.949454
T27-V2,T27,29,Lenient,0.129254,0.973137,0.952993
T27-V3,T27,29,Lenient,0.131980,0.971703,0.947233
T27-V4,T27,29,Lenient,0.131225,0.967752,0.947680
T27-V5,T27,29,Lenient,0.128504,0.970881,0.948398
T27-V6,T27,29,Lenient,0.130726,0.972826,0.947607
T27-V7,T27,29,Lenient,0.132266,0.971720,0.952591
T27-V8,T27,29,Lenient,0.132972,0.969419,0.948870
T28-V1,T28,29,Lenient,0.129254,0.973137,0.952993
T28-V2,T28,29,Lenient,0.131980,0.971703,0.947233
T28-V3,T28,29,Lenient,0.129225,0.969752,0.950180
T28-V4,T28,29,Lenient,0.131304,0.968081,0.944898
T28-V5,T28,29,Lenient,0.130726,0.972826,0.947607
T28-V6,T28,29,Lenient,0.132266,0.971720,0.952591
T28-V7,T28,29,Lenient,0.130972,0.971419,0.951370
T28-V8,T28,29,Lenient,0.133130,0.968256,0.947488
T29-V1,T29,29,Lenient,0.131980,0.971703,0.947233
T29-V2,T29,29,Lenient,0.129225,0.969752,0.950180
T29-V3,T29,29,Lenient,0.129304,0.970081,0.947398
T29-V4,T29,29,Lenient,0.133526,0.970026,0.944107
T29-V5,T29,29,Lenient,0.132266,0.971720,0.952591
T29-V6,T29,29,Lenient,0.130972,0.971419,0.951370
T29-V7,T29,29,Lenient,0.131130,0.970256,0.949988
T29-V8,T29,29,Lenient,0.131422,0.967815,0.945621
T30-V1,T30,29,Lenient,0.135661,0.966447,0.942121
T30-V2,T30,29,Lenient,0.137316,0.964901,0.942022
T30-V3,T30,29,Lenient,0.134265,0.965434,0.947220
T30-V4,T30,29,Lenient,0.137433,0.962768,0.943361
T30-V5,T30,29,Lenient,0.136272,0.965922,0.943742
T30-V6,T30,29,Lenient,0.137432,0.966630,0.943782
T30-V7,T30,29,Lenient,0.131001,0.966933,0.947454
T30-V8,T30,29,Lenient,0.132854,0.969537,0.948493
T31-V1,T31,29,Lenient,0.137316,0.964901,0.942022
T31-V2,T31,29,Lenient,0.134265,0.965434,0.947220
T31-V3,T31,29,Lenient,0.135433,0.964768,0.945861
T31-V4,T31,29,Lenient,0.139072,0.963122,0.940242
T31-V5,T31,29,Lenient,0.137432,0.966630,0.943782
T31-V6,T31,29,Lenient,0.131001,0.966933,0.947454
T31-V7,T31,29,Lenient,0.130854,0.971537,0.950993
T31-V8,T31,29,Lenient,0.135580,0.968103,0.942733
T32-V1,T32,29,Lenient,0.134265,0.965434,0.947220
T32-V2,T32,29,Lenient,0.135433,0.964768,0.945861
T32-V3,T32,29,Lenient,0.137072,0.965122,0.942742
T32-V4,T32,29,Lenient,0.140232,0.963830,0.940282
T32-V5,T32,29,Lenient,0.131001,0.966933,0.947454
T32-V6,T32,29,Lenient,0.130854,0.971537,0.950993
T32-V7,T32,29,Lenient,0.133580,0.970103,0.945233
T32-V8,T32,29,Lenient,0.132825,0.966152,0.945680
T01-V1,T01,43,Lenient,0.127370,0.964505,0.943160
T01-V2,T01,43,Lenient,0.124960,0.963142,0.945701
T01-V3,T01,43,Lenient,0.127564,0.964896,0.942766
T01-V4,T01,43,Lenient,0.128847,0.961759,0.943309
T01-V5,T01,43,Lenient,0.124838,0.968383,0.945884
T01-V6,T01,43,Lenient,0.128804,0.967775,0.945832
T01-V7,T01,43,Lenient,0.127140,0.962929,0.943155
T01-V8,T01,43,Lenient,0.130419,0.964077,0.942811
T02-V1,T02,43,Lenient,0.124960,0.963142,0.945701
T02-V2,T02,43,Lenient,0.127564,0.964896,0.942766
T02-V3,T02,43,Lenient,0.126847,0.963759,0.945809
T02-V4,T02,43,Lenient,0.127638,0.965583,0.942384
T02-V5,T02,43,Lenient,0.128804,0.967775,0.945832
T02-V6,T02,43,Lenient,0.127140,0.962929,0.943155
T02-V7,T02,43,Lenient,0.128419,0.966077,0.945311
T02-V8,T02,43,Lenient,0.126729,0.969033,0.945472
T03-V1,T03,43,Lenient,0.127564,0.964896,0.942766
T03-V2,T03,43,Lenient,0.126847,0.963759,0.945809
T03-V3,T03,43,Lenient,0.125638,0.967583,0.944884
T03-V4,T03,43,Lenient,0.131604,0.964975,0.942332
T03-V5,T03,43,Lenient,0.127140,0.962929,0.943155
T03-V6,T03,43,Lenient,0.128419,0.966077,0.945311
T03-V7,T03,43,Lenient,0.124729,0.971033,0.947972
T03-V8,T03,43,Lenient,0.124478,0.965083,0.947921
T04-V1,T04,43,Lenient,0.126847,0.963759,0.945809
T04-V2,T04,43,Lenient,0.125638,0.967583,0.944884
T04-V3,T04,43,Lenient,0.129604,0.966975,0.944832
T04-V4,T04,43,Lenient,0.129940,0.960129,0.939655
T04-V5,T04,43,Lenient,0.128419,0.966077,0.945311
T04-V6,T04,43,Lenient,0.124729,0.971033,0.947972
T04-V7,T04,43,Lenient,0.122478,0.967083,0.950421
T04-V8,T04,43,Lenient,0.126259,0.966383,0.946081
T05-V1,T05,43,Lenient,0.125638,0.967583,0.944884
T05-V2,T05,43,Lenient,0.129604,0.966975,0.944832
T05-V3,T05,43,Lenient,0.127940,0.962129,0.942155
T05-V4,T05,43,Lenient,0.131219,0.963277,0.941811
T05-V5,T05,43,Lenient,0.124729,0.971033,0.947972
T05-V6,T05,43,Lenient,0.122478,0.967083,0.950421
T05-V7,T05,43,Lenient,0.124259,0.968383,0.948581
T05-V8,T05,43,Lenient,0.126174,0.968215,0.943240
T06-V1,T06,43,Lenient,0.132004,0.964575,0.941832
T06-V2,T06,43,Lenient,0.130340,0.959729,0.939155
T06-V3,T06,43,Lenient,0.131619,0.962877,0.941311
T06-V4,T06,43,Lenient,0.129929,0.965833,0.941472
T06-V5,T06,43,Lenient,0.124878,0.964683,0.947421
T06-V6,T06,43,Lenient,0.126659,0.965983,0.945581
T06-V7,T06,43,Lenient,0.126574,0.967815,0.942740
T06-V8,T06,43,Lenient,0.129510,0.965929,0.944255
T07-V1,T07,43,Lenient,0.130340,0.959729,0.939155
T07-V2,T07,43,Lenient,0.131619,0.962877,0.941311
T07-V3,T07,43,Lenient,0.127929,0.967833,0.943972
T07-V4,T07,43,Lenient,0.127678,0.961883,0.943921
T07-V5,T07,43,Lenient,0.126659,0.965983,0.945581
T07-V6,T07,43,Lenient,0.126574,0.967815,0.942740
T07-V7,T07,43,Lenient,0.127510,0.967929,0.946755
T07-V8,T07,43,Lenient,0.128621,0.964532,0.942104
T08-V1,T08,43,Lenient,0.131619,0.962877,0.941311
T08-V2,T08,43,Lenient,0.127929,0.967833,0.943972
T08-V3,T08,43,Lenient,0.125678,0.963883,0.946421
T08-V4,T08,43,Lenient,0.129459,0.963183,0.942081
T08-V5,T08,43,Lenient,0.126574,0.967815,0.942740
T08-V6,T08,43,Lenient,0.127510,0.967929,0.946755
T08-V7,T08,43,Lenient,0.126621,0.966532,0.944604
T08-V8,T08,43,Lenient,0.128776,0.961180,0.940650
T09-V1,T09,43,Lenient,0.125529,0.970233,0.946972
T09-V2,T09,43,Lenient,0.123278,0.966283,0.949421
T09-V3,T09,43,Lenient,0.125059,0.967583,0.947581
T09-V4,T09,43,Lenient,0.126974,0.967415,0.942240
T09-V5,T09,43,Lenient,0.125110,0.970329,0.949755
T09-V6,T09,43,Lenient,0.124221,0.968932,0.947604
T09-V7,T09,43,Lenient,0.124376,0.965580,0.946150
T09-V8,T09,43,Lenient,0.125564,0.967234,0.946835
T10-V1,T10,43,Lenient,0.127370,0.964505,0.943160
T10-V2,T10,43,Lenient,0.124960,0.963142,0.945701
T10-V3,T10,43,Lenient,0.127564,0.964896,0.942766
T10-V4,T10,43,Lenient,0.128847,0.961759,0.943309
T10-V5,T10,43,Lenient,0.124838,0.968383,0.945884
T10-V6,T10,43,Lenient,0.128804,0.967775,0.945832
T10-V7,T10,43,Lenient,0.127140,0.962929,0.943155
T10-V8,T10,43,Lenient,0.130419,0.964077,0.942811
T11-V1,T11,43,Lenient,0.124960,0.963142,0.945701
T11-V2,T11,43,Lenient,0.127564,0.964896,0.942766
T11-V3,T11,43,Lenient,0.126847,0.963759,0.945809
T11-V4,T11,43,Lenient,0.127638,0.965583,0.942384
T11-V5,T11,43,Lenient,0.128804,0.967775,0.945832
T11-V6,T11,43,Lenient,0.127140,0.962929,0.943155
T11-V7,T11,43,Lenient,0.128419,0.966077,0.945311
T11-V8,T11,43,Lenient,0.126729,0.969033,0.945472
T12-V1,T12,43,Lenient,0.127564,0.964896,0.942766
T12-V2,T12,43,Lenient,0.126847,0.963759,0.945809
T12-V3,T12,43,Lenient,0.125638,0.967583,0.944884
T12-V4,T12,43,Lenient,0.131604,0.964975,0.942332
T12-V5,T12,43,Lenient,0.127140,0.962929,0.943155
T12-V6,T12,43,Lenient,0.128419,0.966077,0.945311
T12-V7,T12,43,Lenient,0.124729,0.971033,0.947972
T12-V8,T12,43,Lenient,0.124478,0.965083,0.947921
T13-V1,T13,43,Lenient,0.126847,0.963759,0.945809
T13-V2,T13,43,Lenient,0.125638,0.967583,0.944884
T13-V3,T13,43,Lenient,0.129604,0.966975,0.944832
T13-V4,T13,43,Lenient,0.129940,0.960129,0.939655
T13-V5,T13,43,Lenient,0.128419,0.966077,0.945311
T13-V6,T13,43,Lenient,0.124729,0.971033,0.947972
T13-V7,T13,43,Lenient,0.122478,0.967083,0.950421
T13-V8,T13,43,Lenient,0.126259,0.966383,0.946081
T14-V1,T14,43,Lenient,0.128038,0.965183,0.941884
T14-V2,T14,43,Lenient,0.132004,0.964575,0.941832
T14-V3,T14,43,Lenient,0.130340,0.959729,0.939155
T14-V4,T14,43,Lenient,0.133619,0.960877,0.938811
T14-V5,T14,43,Lenient,0.127129,0.968633,0.944972
T14-V6,T14,43,Lenient,0.124878,0.964683,0.947421
T14-V7,T14,43,Lenient,0.126659,0.965983,0.945581
T14-V8,T14,43,Lenient,0.128574,0.965815,0.940240
T15-V1,T15,43,Lenient,0.132004,0.964575,0.941832
T15-V2,T15,43,Lenient,0.130340,0.959729,0.939155
T15-V3,T15,43,Lenient,0.131619,0.962877,0.941311
T15-V4,T15,43,Lenient,0.129929,0.965833,0.941472
T15-V5,T15,43,Lenient,0.124878,0.964683,0.947421
T15-V6,T15,43,Lenient,0.126659,0.965983,0.945581
T15-V7,T15,43,Lenient,0.126574,0.967815,0.942740
T15-V8,T15,43,Lenient,0.129510,0.965929,0.944255
T16-V1,T16,43,Lenient,0.130340,0.959729,0.939155
T16-V2,T16,43,Lenient,0.131619,0.962877,0.941311
T16-V3,T16,43,Lenient,0.127929,0.967833,0.943972
T16-V4,T16,43,Lenient,0.127678,0.961883,0.943921
T16-V5,T16,43,Lenient,0.126659,0.965983,0.945581
T16-V6,T16,43,Lenient,0.126574,0.967815,0.942740
T16-V7,T16,43,Lenient,0.127510,0.967929,0.946755
T16-V8,T16,43,Lenient,0.128621,0.964532,0.942104
T17-V1,T17,43,Lenient,0.130819,0.963677,0.942311
T17-V2,T17,43,Lenient,0.127129,0.968633,0.944972
T17-V3,T17,43,Lenient,0.124878,0.964683,0.947421
T17-V4,T17,43,Lenient,0.128659,0.963983,0.943081
T17-V5,T17,43,Lenient,0.125774,0.968615,0.943740
T17-V6,T17,43,Lenient,0.126710,0.968729,0.947755
T17-V7,T17,43,Lenient,0.125821,0.967332,0.945604
T17-V8,T17,43,Lenient,0.127976,0.961980,0.941650
T18-V1,T18,43,Lenient,0.127129,0.968633,0.944972
T18-V2,T18,43,Lenient,0.124878,0.964683,0.947421
T18-V3,T18,43,Lenient,0.126659,0.965983,0.945581
T18-V4,T18,43,Lenient,0.128574,0.965815,0.940240
T18-V5,T18,43,Lenient,0.126710,0.968729,0.947755
T18-V6,T18,43,Lenient,0.125821,0.967332,0.945604
T18-V7,T18,43,Lenient,0.125976,0.963980,0.944150
T18-V8,T18,43,Lenient,0.127164,0.965634,0.944835
T19-V1,T19,43,Lenient,0.124878,0.964683,0.947421
T19-V2,T19,43,Lenient,0.126659,0.965983,0.945581
T19-V3,T19,43,Lenient,0.126574,0.967815,0.942740
T19-V4,T19,43,Lenient,0.129510,0.965929,0.944255
T19-V5,T19,43,Lenient,0.125821,0.967332,0.945604
T19-V6,T19,43,Lenient,0.125976,0.963980,0.944150
T19-V7,T19,43,Lenient,0.125164,0.967634,0.947335
T19-V8,T19,43,Lenient,0.129673,0.965465,0.941793
T20-V1,T20,43,Lenient,0.126560,0.961542,0.943701
T20-V2,T20,43,Lenient,0.129164,0.963296,0.940766
T20-V3,T20,43,Lenient,0.128447,0.962159,0.943809
T20-V4,T20,43,Lenient,0.129238,0.963983,0.940384
T20-V5,T20,43,Lenient,0.130404,0.966175,0.943832
T20-V6,T20,43,Lenient,0.128740,0.961329,0.941155
T20-V7,T20,43,Lenient,0.130019,0.964477,0.943311
T20-V8,T20,43,Lenient,0.128329,0.967433,0.943472
T21-V1,T21,43,Lenient,0.129164,0.963296,0.940766
T21-V2,T21,43,Lenient,0.128447,0.962159,0.943809
T21-V3,T21,43,Lenient,0.127238,0.965983,0.942884
T21-V4,T21,43,Lenient,0.133204,0.963375,0.940332
T21-V5,T21,43,Lenient,0.128740,0.961329,0.941155
T21-V6,T21,43,Lenient,0.130019,0.964477,0.943311
T21-V7,T21,43,Lenient,0.126329,0.969433,0.945972
T21-V8,T21,43,Lenient,0.126078,0.963483,0.945921
T22-V1,T22,43,Lenient,0.130847,0.959759,0.940809
T22-V2,T22,43,Lenient,0.129638,0.963583,0.939884
T22-V3,T22,43,Lenient,0.133604,0.962975,0.939832
T22-V4,T22,43,Lenient,0.133940,0.956129,0.934655
T22-V5,T22,43,Lenient,0.132419,0.962077,0.940311
T22-V6,T22,43,Lenient,0.128729,0.967033,0.942972
T22-V7,T22,43,Lenient,0.126478,0.963083,0.945421
T22-V8,T22,43,Lenient,0.130259,0.962383,0.941081
T23-V1,T23,43,Lenient,0.129638,0.963583,0.939884
T23-V2,T23,43,Lenient,0.133604,0.962975,0.939832
T23-V3,T23,43,Lenient,0.131940,0.958129,0.937155
T23-V4,T23,43,Lenient,0.135219,0.959277,0.936811
T23-V5,T23,43,Lenient,0.128729,0.967033,0.942972
T23-V6,T23,43,Lenient,0.126478,0.963083,0.945421
T23-V7,T23,43,Lenient,0.128259,0.964383,0.943581
T23-V8,T23,43,Lenient,0.130174,0.964215,0.938240
T24-V1,T24,43,Lenient,0.133604,0.962975,0.939832
T24-V2,T24,43,Lenient,0.131940,0.958129,0.937155
T24-V3,T24,43,Lenient,0.133219,0.961277,0.939311
T24-V4,T24,43,Lenient,0.131529,0.964233,0.939472
T24-V5,T24,43,Lenient,0.126478,0.963083,0.945421
T24-V6,T24,43,Lenient,0.128259,0.964383,0.943581
T24-V7,T24,43,Lenient,0.128174,0.966215,0.940740
T24-V8,T24,43,Lenient,0.131110,0.964329,0.942255
T25-V1,T25,43,Lenient,0.129540,0.960529,0.940155
T25-V2,T25,43,Lenient,0.130819,0.963677,0.942311
T25-V3,T25,43,Lenient,0.127129,0.968633,0.944972
T25-V4,T25,43,Lenient,0.126878,0.962683,0.944921
T25-V5,T25,43,Lenient,0.125859,0.966783,0.946581
T25-V6,T25,43,Lenient,0.125774,0.968615,0.943740
T25-V7,T25,43,Lenient,0.126710,0.968729,0.947755
T25-V8,T25,43,Lenient,0.127821,0.965332,0.943104
T26-V1,T26,43,Lenient,0.130819,0.963677,0.942311
T26-V2,T26,43,Lenient,0.127129,0.968633,0.944972
T26-V3,T26,43,Lenient,0.124878,0.964683,0.947421
T26-V4,T26,43,Lenient,0.128659,0.963983,0.943081
T26-V5,T26,43,Lenient,0.125774,0.968615,0.943740
T26-V6,T26,43,Lenient,0.126710,0.968729,0.947755
T26-V7,T26,43,Lenient,0.125821,0.967332,0.945604
T26-V8,T26,43,Lenient,0.127976,0.961980,0.941650
T27-V1,T27,43,Lenient,0.127129,0.968633,0.944972
T27-V2,T27,43,Lenient,0.124878,0.964683,0.947421
T27-V3,T27,43,Lenient,0.126659,0.965983,0.945581
T27-V4,T27,43,Lenient,0.128574,0.965815,0.940240
T27-V5,T27,43,Lenient,0.126710,0.968729,0.947755
T27-V6,T27,43,Lenient,0.125821,0.967332,0.945604
T27-V7,T27,43,Lenient,0.125976,0.963980,0.944150
T27-V8,T27,43,Lenient,0.127164,0.965634,0.944835
T28-V1,T28,43,Lenient,0.124878,0.964683,0.947421
T28-V2,T28,43,Lenient,0.126659,0.965983,0.945581
T28-V3,T28,43,Lenient,0.126574,0.967815,0.942740
T28-V4,T28,43,Lenient,0.129510,0.965929,0.944255
T28-V5,T28,43,Lenient,0.125821,0.967332,0.945604
T28-V6,T28,43,Lenient,0.125976,0.963980,0.944150
T28-V7,T28,43,Lenient,0.125164,0.967634,0.947335
T28-V8,T28,43,Lenient,0.129673,0.965465,0.941793
T29-V1,T29,43,Lenient,0.126659,0.965983,0.945581
T29-V2,T29,43,Lenient,0.126574,0.967815,0.942740
T29-V3,T29,43,Lenient,0.127510,0.967929,0.946755
T29-V4,T29,43,Lenient,0.128621,0.964532,0.942104
T29-V5,T29,43,Lenient,0.125976,0.963980,0.944150
T29-V6,T29,43,Lenient,0.125164,0.967634,0.947335
T29-V7,T29,43,Lenient,0.127673,0.967465,0.944293
T29-V8,T29,43,Lenient,0.128454,0.961385,0.944484
T30-V1,T30,43,Lenient,0.131564,0.960896,0.937766
T30-V2,T30,43,Lenient,0.130847,0.959759,0.940809
T30-V3,T30,43,Lenient,0.129638,0.963583,0.939884
T30-V4,T30,43,Lenient,0.135604,0.960975,0.937332
T30-V5,T30,43,Lenient,0.131140,0.958929,0.938155
T30-V6,T30,43,Lenient,0.132419,0.962077,0.940311
T30-V7,T30,43,Lenient,0.128729,0.967033,0.942972
T30-V8,T30,43,Lenient,0.128478,0.961083,0.942921
T31-V1,T31,43,Lenient,0.130847,0.959759,0.940809
T31-V2,T31,43,Lenient,0.129638,0.963583,0.939884
T31-V3,T31,43,Lenient,0.133604,0.962975,0.939832
T31-V4,T31,43,Lenient,0.133940,0.956129,0.934655
T31-V5,T31,43,Lenient,0.132419,0.962077,0.940311
T31-V6,T31,43,Lenient,0.128729,0.967033,0.942972
T31-V7,T31,43,Lenient,0.126478,0.963083,0.945421
T31-V8,T31,43,Lenient,0.130259,0.962383,0.941081
T32-V1,T32,43,Lenient,0.129638,0.963583,0.939884
T32-V2,T32,43,Lenient,0.133604,0.962975,0.939832
T32-V3,T32,43,Lenient,0.131940,0.958129,0.937155
T32-V4,T32,43,Lenient,0.135219,0.959277,0.936811
T32-V5,T32,43,Lenient,0.128729,0.967033,0.942972
T32-V6,T32,43,Lenient,0.126478,0.963083,0.945421
T32-V7,T32,43,Lenient,0.128259,0.964383,0.943581
T32-V8,T32,43,Lenient,0.130174,0.964215,0.938240
T01-V1,T01,71,Lenient,0.125329,0.965247,0.947823
T01-V2,T01,71,Lenient,0.128035,0.969643,0.947239
T01-V3,T01,71,Lenient,0.126233,0.968595,0.945623
T01-V4,T01,71,Lenient,0.131168,0.961939,0.944650
T01-V5,T01,71,Lenient,0.126307,0.968540,0.948101
T01-V6,T01,71,Lenient,0.127903,0.965555,0.943890
T01-V7,T01,71,Lenient,0.126182,0.969389,0.948038
T01-V8,T01,71,Lenient,0.130717,0.962251,0.945626
T02-V1,T02,71,Lenient,0.128035,0.969643,0.947239
T02-V2,T02,71,Lenient,0.126233,0.968595,0.945623
T02-V3,T02,71,Lenient,0.129168,0.963939,0.947150
T02-V4,T02,71,Lenient,0.129107,0.965740,0.944601
T02-V5,T02,71,Lenient,0.127903,0.965555,0.943890
T02-V6,T02,71,Lenient,0.126182,0.969389,0.948038
T02-V7,T02,71,Lenient,0.128717,0.964251,0.948126
T02-V8,T02,71,Lenient,0.126351,0.968023,0.944769
T03-V1,T03,71,Lenient,0.126233,0.968595,0.945623
T03-V2,T03,71,Lenient,0.129168,0.963939,0.947150
T03-V3,T03,71,Lenient,0.127107,0.967740,0.947101
T03-V4,T03,71,Lenient,0.130703,0.962755,0.940390
T03-V5,T03,71,Lenient,0.126182,0.969389,0.948038
T03-V6,T03,71,Lenient,0.128717,0.964251,0.948126
T03-V7,T03,71,Lenient,0.124351,0.970023,0.947269
T03-V8,T03,71,Lenient,0.127393,0.969201,0.950114
T04-V1,T04,71,Lenient,0.129168,0.963939,0.947150
T04-V2,T04,71,Lenient,0.127107,0.967740,0.947101
T04-V3,T04,71,Lenient,0.128703,0.964755,0.942890
T04-V4,T04,71,Lenient,0.128982,0.966589,0.944538
T04-V5,T04,71,Lenient,0.128717,0.964251,0.948126
T04-V6,T04,71,Lenient,0.124351,0.970023,0.947269
T04-V7,T04,71,Lenient,0.125393,0.971201,0.952614
T04-V8,T04,71,Lenient,0.127445,0.969413,0.945500
T05-V1,T05,71,Lenient,0.127107,0.967740,0.947101
T05-V2,T05,71,Lenient,0.128703,0.964755,0.942890
T05-V3,T05,71,Lenient,0.126982,0.968589,0.947038
T05-V4,T05,71,Lenient,0.131517,0.961451,0.944626
T05-V5,T05,71,Lenient,0.124351,0.970023,0.947269
T05-V6,T05,71,Lenient,0.125393,0.971201,0.952614
T05-V7,T05,71,Lenient,0.125445,0.971413,0.948000
T05-V8,T05,71,Lenient,0.126051,0.966824,0.948391
T06-V1,T06,71,Lenient,0.131103,0.962355,0.939890
T06-V2,T06,71,Lenient,0.129382,0.966189,0.944038
T06-V3,T06,71,Lenient,0.131917,0.961051,0.944126
T06-V4,T06,71,Lenient,0.129551,0.964823,0.940769
T06-V5,T06,71,Lenient,0.127793,0.968801,0.949614
T06-V6,T06,71,Lenient,0.127845,0.969013,0.945000
T06-V7,T06,71,Lenient,0.126451,0.966424,0.947891
T06-V8,T06,71,Lenient,0.131427,0.962662,0.943001
T07-V1,T07,71,Lenient,0.129382,0.966189,0.944038
T07-V2,T07,71,Lenient,0.131917,0.961051,0.944126
T07-V3,T07,71,Lenient,0.127551,0.966823,0.943269
T07-V4,T07,71,Lenient,0.130593,0.966001,0.946114
T07-V5,T07,71,Lenient,0.127845,0.969013,0.945000
T07-V6,T07,71,Lenient,0.126451,0.966424,0.947891
T07-V7,T07,71,Lenient,0.129427,0.964662,0.945501
T07-V8,T07,71,Lenient,0.128214,0.967379,0.942932
T08-V1,T08,71,Lenient,0.131917,0.961051,0.944126
T08-V2,T08,71,Lenient,0.127551,0.966823,0.943269
T08-V3,T08,71,Lenient,0.128593,0.968001,0.948614
T08-V4,T08,71,Lenient,0.130645,0.966213,0.941500
T08-V5,T08,71,Lenient,0.126451,0.966424,0.947891
T08-V6,T08,71,Lenient,0.129427,0.964662,0.945501
T08-V7,T08,71,Lenient,0.126214,0.969379,0.945432
T08-V8,T08,71,Lenient,0.128444,0.965034,0.940745
T09-V1,T09,71,Lenient,0.125151,0.969223,0.946269
T09-V2,T09,71,Lenient,0.126193,0.970401,0.951614
T09-V3,T09,71,Lenient,0.126245,0.970613,0.947000
T09-V4,T09,71,Lenient,0.126851,0.966024,0.947391
T09-V5,T09,71,Lenient,0.127027,0.967062,0.948501
T09-V6,T09,71,Lenient,0.123814,0.971779,0.948432
T09-V7,T09,71,Lenient,0.124044,0.969434,0.946245
T09-V8,T09,71,Lenient,0.127016,0.963538,0.946780
T10-V1,T10,71,Lenient,0.125329,0.965247,0.947823
T10-V2,T10,71,Lenient,0.128035,0.969643,0.947239
T10-V3,T10,71,Lenient,0.126233,0.968595,0.945623
T10-V4,T10,71,Lenient,0.131168,0.961939,0.944650
T10-V5,T10,71,Lenient,0.126307,0.968540,0.948101
T10-V6,T10,71,Lenient,0.127903,0.965555,0.943890
T10-V7,T10,71,Lenient,0.126182,0.969389,0.948038
T10-V8,T10,71,Lenient,0.130717,0.962251,0.945626
T11-V1,T11,71,Lenient,0.128035,0.969643,0.947239
T11-V2,T11,71,Lenient,0.126233,0.968595,0.945623
T11-V3,T11,71,Lenient,0.129168,0.963939,0.947150
T11-V4,T11,71,Lenient,0.129107,0.965740,0.944601
T11-V5,T11,71,Lenient,0.127903,0.965555,0.943890
T11-V6,T11,71,Lenient,0.126182,0.969389,0.948038
T11-V7,T11,71,Lenient,0.128717,0.964251,0.948126
T11-V8,T11,71,Lenient,0.126351,0.968023,0.944769
T12-V1,T12,71,Lenient,0.126233,0.968595,0.945623
T12-V2,T12,71,Lenient,0.129168,0.963939,0.947150
T12-V3,T12,71,Lenient,0.127107,0.967740,0.947101
T12-V4,T12,71,Lenient,0.130703,0.962755,0.940390
T12-V5,T12,71,Lenient,0.126182,0.969389,0.948038
T12-V6,T12,71,Lenient,0.128717,0.964251,0.948126
T12-V7,T12,71,Lenient,0.124351,0.970023,0.947269
T12-V8,T12,71,Lenient,0.127393,0.969201,0.950114
T13-V1,T13,71,Lenient,0.129168,0.963939,0.947150
T13-V2,T13,71,Lenient,0.127107,0.967740,0.947101
T13-V3,T13,71,Lenient,0.128703,0.964755,0.942890
T13-V4,T13,71,Lenient,0.128982,0.966589,0.944538
T13-V5,T13,71,Lenient,0.128717,0.964251,0.948126
T13-V6,T13,71,Lenient,0.124351,0.970023,0.947269
T13-V7,T13,71,Lenient,0.125393,0.971201,0.952614
T13-V8,T13,71,Lenient,0.127445,0.969413,0.945500
T14-V1,T14,71,Lenient,0.129507,0.965340,0.944101
T14-V2,T14,71,Lenient,0.131103,0.962355,0.939890
T14-V3,T14,71,Lenient,0.129382,0.966189,0.944038
T14-V4,T14,71,Lenient,0.133917,0.959051,0.941626
T14-V5,T14,71,Lenient,0.126751,0.967623,0.944269
T14-V6,T14,71,Lenient,0.127793,0.968801,0.949614
T14-V7,T14,71,Lenient,0.127845,0.969013,0.945000
T14-V8,T14,71,Lenient,0.128451,0.964424,0.945391
T15-V1,T15,71,Lenient,0.131103,0.962355,0.939890
T15-V2,T15,71,Lenient,0.129382,0.966189,0.944038
T15-V3,T15,71,Lenient,0.131917,0.961051,0.944126
T15-V4,T15,71,Lenient,0.129551,0.964823,0.940769
T15-V5,T15,71,Lenient,0.127793,0.968801,0.949614
T15-V6,T15,71,Lenient,0.127845,0.969013,0.945000
T15-V7,T15,71,Lenient,0.126451,0.966424,0.947891
T15-V8,T15,71,Lenient,0.131427,0.962662,0.943001
T16-V1,T16,71,Lenient,0.129382,0.966189,0.944038
T16-V2,T16,71,Lenient,0.131917,0.961051,0.944126
T16-V3,T16,71,Lenient,0.127551,0.966823,0.943269
T16-V4,T16,71,Lenient,0.130593,0.966001,0.946114
T16-V5,T16,71,Lenient,0.127845,0.969013,0.945000
T16-V6,T16,71,Lenient,0.126451,0.966424,0.947891
T16-V7,T16,71,Lenient,0.129427,0.964662,0.945501
T16-V8,T16,71,Lenient,0.128214,0.967379,0.942932
T17-V1,T17,71,Lenient,0.131117,0.961851,0.945126
T17-V2,T17,71,Lenient,0.126751,0.967623,0.944269
T17-V3,T17,71,Lenient,0.127793,0.968801,0.949614
