method,document_id,split,gold_mentions,predicted_spans,span_tp,span_fp,span_fn,per_percent,text_retention
Raw prompt,001-159044,train,124,0,0,0,124,100.0,1.000
Raw prompt,001-75535,train,148,0,0,0,148,100.0,1.000
Raw prompt,001-90135,train,149,0,0,0,149,100.0,1.000
Raw prompt,001-147676,train,106,0,0,0,106,100.0,1.000
Raw prompt,001-150670,train,161,0,0,0,161,100.0,1.000
Raw prompt,001-101684,train,151,0,0,0,151,100.0,1.000
Raw prompt,001-60597,train,126,0,0,0,126,100.0,1.000
Raw prompt,001-179408,train,153,0,0,0,153,100.0,1.000
Raw prompt,001-85487,train,110,0,0,0,110,100.0,1.000
Raw prompt,001-84046,train,119,0,0,0,119,100.0,1.000
Raw prompt,001-164453,train,127,0,0,0,127,100.0,1.000
Raw prompt,001-89277,train,133,0,0,0,133,100.0,1.000
Raw prompt,001-177938,train,122,0,0,0,122,100.0,1.000
Raw prompt,001-104515,train,156,0,0,0,156,100.0,1.000
Raw prompt,001-79342,train,132,0,0,0,132,100.0,1.000
Raw prompt,001-93690,train,91,0,0,0,91,100.0,1.000
Raw prompt,001-157515,train,190,0,0,0,190,100.0,1.000
Raw prompt,001-99994,train,121,0,0,0,121,100.0,1.000
Raw prompt,001-58280,train,197,0,0,0,197,100.0,1.000
Raw prompt,001-96953,train,135,0,0,0,135,100.0,1.000
Raw prompt,001-122365,train,82,0,0,0,82,100.0,1.000
Raw prompt,001-60889,train,165,0,0,0,165,100.0,1.000
Raw prompt,001-58900,train,115,0,0,0,115,100.0,1.000
Raw prompt,001-176760,train,144,0,0,0,144,100.0,1.000
Raw prompt,001-92693,train,172,0,0,0,172,100.0,1.000
Raw prompt,001-80577,train,124,0,0,0,124,100.0,1.000
Raw prompt,001-61703,train,158,0,0,0,158,100.0,1.000
Raw prompt,001-66824,train,53,0,0,0,53,100.0,1.000
Raw prompt,001-67108,train,70,0,0,0,70,100.0,1.000
Raw prompt,001-70859,train,53,0,0,0,53,100.0,1.000
Raw prompt,001-77317,train,37,0,0,0,37,100.0,1.000
Raw prompt,001-78302,train,72,0,0,0,72,100.0,1.000
Raw prompt,001-79017,train,90,0,0,0,90,100.0,1.000
Raw prompt,001-75454,train,107,0,0,0,107,100.0,1.000
Raw prompt,001-100543,train,77,0,0,0,77,100.0,1.000
Raw prompt,001-79583,train,35,0,0,0,35,100.0,1.000
Raw prompt,001-72881,train,44,0,0,0,44,100.0,1.000
Raw prompt,001-100897,train,65,0,0,0,65,100.0,1.000
Raw prompt,001-58739,train,74,0,0,0,74,100.0,1.000
Raw prompt,001-66831,train,64,0,0,0,64,100.0,1.000
Raw prompt,001-95808,train,29,0,0,0,29,100.0,1.000
Raw prompt,001-75313,train,42,0,0,0,42,100.0,1.000
Raw prompt,001-70889,train,34,0,0,0,34,100.0,1.000
Raw prompt,001-81374,train,64,0,0,0,64,100.0,1.000
Raw prompt,001-89586,train,55,0,0,0,55,100.0,1.000
Raw prompt,001-87968,train,44,0,0,0,44,100.0,1.000
Raw prompt,001-79267,train,118,0,0,0,118,100.0,1.000
Raw prompt,001-96579,train,57,0,0,0,57,100.0,1.000
Raw prompt,001-59218,train,59,0,0,0,59,100.0,1.000
Raw prompt,001-58609,train,76,0,0,0,76,100.0,1.000
Raw prompt,001-159205,train,28,0,0,0,28,100.0,1.000
Raw prompt,001-105230,train,62,0,0,0,62,100.0,1.000
Raw prompt,001-84572,train,49,0,0,0,49,100.0,1.000
Raw prompt,001-84123,train,95,0,0,0,95,100.0,1.000
Raw prompt,001-72156,train,38,0,0,0,38,100.0,1.000
Raw prompt,001-84036,train,57,0,0,0,57,100.0,1.000
Raw prompt,001-77042,train,82,0,0,0,82,100.0,1.000
Raw prompt,001-67754,train,56,0,0,0,56,100.0,1.000
Raw prompt,001-77666,train,50,0,0,0,50,100.0,1.000
Raw prompt,001-61745,train,68,0,0,0,68,100.0,1.000
Raw prompt,001-102400,train,64,0,0,0,64,100.0,1.000
Raw prompt,001-76459,train,47,0,0,0,47,100.0,1.000
Raw prompt,001-61739,train,124,0,0,0,124,100.0,1.000
Raw prompt,001-68882,train,80,0,0,0,80,100.0,1.000
Raw prompt,001-103365,train,52,0,0,0,52,100.0,1.000
Raw prompt,001-87574,train,60,0,0,0,60,100.0,1.000
Raw prompt,001-75892,train,69,0,0,0,69,100.0,1.000
Raw prompt,001-90755,train,30,0,0,0,30,100.0,1.000
Raw prompt,001-77311,train,33,0,0,0,33,100.0,1.000
Raw prompt,001-57862,train,100,0,0,0,100,100.0,1.000
Raw prompt,001-89977,train,83,0,0,0,83,100.0,1.000
Raw prompt,001-89287,train,56,0,0,0,56,100.0,1.000
Raw prompt,001-85669,train,55,0,0,0,55,100.0,1.000
Raw prompt,001-94967,train,52,0,0,0,52,100.0,1.000
Raw prompt,001-85304,train,56,0,0,0,56,100.0,1.000
Raw prompt,001-106204,train,60,0,0,0,60,100.0,1.000
Raw prompt,001-77498,train,80,0,0,0,80,100.0,1.000
Raw prompt,001-66747,train,40,0,0,0,40,100.0,1.000
Raw prompt,001-79014,train,104,0,0,0,104,100.0,1.000
Raw prompt,001-99413,train,67,0,0,0,67,100.0,1.000
Raw prompt,001-90745,train,52,0,0,0,52,100.0,1.000
Raw prompt,001-90545,train,60,0,0,0,60,100.0,1.000
Raw prompt,001-87211,train,48,0,0,0,48,100.0,1.000
Raw prompt,001-82728,train,61,0,0,0,61,100.0,1.000
Raw prompt,001-96041,train,68,0,0,0,68,100.0,1.000
Raw prompt,001-88343,train,36,0,0,0,36,100.0,1.000
Raw prompt,001-88725,train,47,0,0,0,47,100.0,1.000
Raw prompt,001-94440,train,33,0,0,0,33,100.0,1.000
Raw prompt,001-82179,train,51,0,0,0,51,100.0,1.000
Raw prompt,001-90567,train,35,0,0,0,35,100.0,1.000
Raw prompt,001-76455,train,40,0,0,0,40,100.0,1.000
Raw prompt,001-75527,train,54,0,0,0,54,100.0,1.000
Raw prompt,001-84279,train,59,0,0,0,59,100.0,1.000
Raw prompt,001-84034,train,35,0,0,0,35,100.0,1.000
Raw prompt,001-66826,train,48,0,0,0,48,100.0,1.000
Raw prompt,001-60014,train,67,0,0,0,67,100.0,1.000
Raw prompt,001-61758,train,68,0,0,0,68,100.0,1.000
Raw prompt,001-84576,train,50,0,0,0,50,100.0,1.000
Raw prompt,001-66817,train,52,0,0,0,52,100.0,1.000
Raw prompt,001-61245,train,72,0,0,0,72,100.0,1.000
Raw prompt,001-79996,train,108,0,0,0,108,100.0,1.000
Raw prompt,001-99178,train,60,0,0,0,60,100.0,1.000
Raw prompt,001-87972,train,46,0,0,0,46,100.0,1.000
Raw prompt,001-98434,train,60,0,0,0,60,100.0,1.000
Raw prompt,001-77981,train,158,0,0,0,158,100.0,1.000
Raw prompt,001-82175,train,49,0,0,0,49,100.0,1.000
Raw prompt,001-61087,train,64,0,0,0,64,100.0,1.000
Raw prompt,001-95922,train,56,0,0,0,56,100.0,1.000
Raw prompt,001-60733,train,50,0,0,0,50,100.0,1.000
Raw prompt,001-66745,train,39,0,0,0,39,100.0,1.000
Raw prompt,001-87209,train,39,0,0,0,39,100.0,1.000
Raw prompt,001-83374,train,62,0,0,0,62,100.0,1.000
Raw prompt,001-76627,train,45,0,0,0,45,100.0,1.000
Raw prompt,001-61773,train,37,0,0,0,37,100.0,1.000
Raw prompt,001-104962,train,49,0,0,0,49,100.0,1.000
Raw prompt,001-101947,train,33,0,0,0,33,100.0,1.000
Raw prompt,001-89943,train,86,0,0,0,86,100.0,1.000
Raw prompt,001-93957,train,34,0,0,0,34,100.0,1.000
Raw prompt,001-69352,train,77,0,0,0,77,100.0,1.000
Raw prompt,001-69356,train,37,0,0,0,37,100.0,1.000
Raw prompt,001-66564,train,83,0,0,0,83,100.0,1.000
Raw prompt,001-104927,train,62,0,0,0,62,100.0,1.000
Raw prompt,001-91631,train,50,0,0,0,50,100.0,1.000
Raw prompt,001-110379,train,28,0,0,0,28,100.0,1.000
Raw prompt,001-102425,train,26,0,0,0,26,100.0,1.000
Raw prompt,001-93320,train,40,0,0,0,40,100.0,1.000
Raw prompt,001-77329,train,35,0,0,0,35,100.0,1.000
Raw prompt,001-170344,train,53,0,0,0,53,100.0,1.000
Raw prompt,001-99180,train,51,0,0,0,51,100.0,1.000
Raw prompt,001-90547,train,55,0,0,0,55,100.0,1.000
Raw prompt,001-90779,train,67,0,0,0,67,100.0,1.000
Raw prompt,001-61741,train,45,0,0,0,45,100.0,1.000
Raw prompt,001-76078,train,47,0,0,0,47,100.0,1.000
Raw prompt,001-102141,train,88,0,0,0,88,100.0,1.000
Raw prompt,001-66646,train,77,0,0,0,77,100.0,1.000
Raw prompt,001-97051,train,43,0,0,0,43,100.0,1.000
Raw prompt,001-61359,train,49,0,0,0,49,100.0,1.000
Raw prompt,001-78281,train,47,0,0,0,47,100.0,1.000
Raw prompt,001-90246,train,94,0,0,0,94,100.0,1.000
Raw prompt,001-111839,train,41,0,0,0,41,100.0,1.000
Raw prompt,001-77848,train,39,0,0,0,39,100.0,1.000
Raw prompt,001-66644,train,45,0,0,0,45,100.0,1.000
Raw prompt,001-75317,train,48,0,0,0,48,100.0,1.000
Raw prompt,001-102381,train,72,0,0,0,72,100.0,1.000
Raw prompt,001-77651,train,74,0,0,0,74,100.0,1.000
Raw prompt,001-93292,train,53,0,0,0,53,100.0,1.000
Raw prompt,001-58804,train,73,0,0,0,73,100.0,1.000
Raw prompt,001-90173,train,65,0,0,0,65,100.0,1.000
Raw prompt,001-93318,train,39,0,0,0,39,100.0,1.000
Raw prompt,001-61550,train,71,0,0,0,71,100.0,1.000
Raw prompt,001-95816,train,53,0,0,0,53,100.0,1.000
Raw prompt,001-67274,train,70,0,0,0,70,100.0,1.000
Raw prompt,001-91586,train,47,0,0,0,47,100.0,1.000
Raw prompt,001-73028,train,59,0,0,0,59,100.0,1.000
Raw prompt,001-107589,train,48,0,0,0,48,100.0,1.000
Raw prompt,001-77309,train,33,0,0,0,33,100.0,1.000
Raw prompt,001-75896,train,58,0,0,0,58,100.0,1.000
Raw prompt,001-80008,train,62,0,0,0,62,100.0,1.000
Raw prompt,001-79887,train,49,0,0,0,49,100.0,1.000
Raw prompt,001-67586,train,51,0,0,0,51,100.0,1.000
Raw prompt,001-61453,train,57,0,0,0,57,100.0,1.000
Raw prompt,001-68112,train,100,0,0,0,100,100.0,1.000
Raw prompt,001-90767,train,44,0,0,0,44,100.0,1.000
Raw prompt,001-61451,train,77,0,0,0,77,100.0,1.000
Raw prompt,001-85730,train,37,0,0,0,37,100.0,1.000
Raw prompt,001-80083,train,66,0,0,0,66,100.0,1.000
Raw prompt,001-89126,train,34,0,0,0,34,100.0,1.000
Raw prompt,001-97058,train,37,0,0,0,37,100.0,1.000
Raw prompt,001-71805,train,31,0,0,0,31,100.0,1.000
Raw prompt,001-57791,train,132,0,0,0,132,100.0,1.000
Raw prompt,001-117742,train,61,0,0,0,61,100.0,1.000
Raw prompt,001-67906,train,63,0,0,0,63,100.0,1.000
Raw prompt,001-58069,train,87,0,0,0,87,100.0,1.000
Raw prompt,001-108391,train,28,0,0,0,28,100.0,1.000
Raw prompt,001-58915,train,94,0,0,0,94,100.0,1.000
Raw prompt,001-57720,train,73,0,0,0,73,100.0,1.000
Raw prompt,001-94415,train,25,0,0,0,25,100.0,1.000
Raw prompt,001-94431,train,27,0,0,0,27,100.0,1.000
Raw prompt,001-175007,train,53,0,0,0,53,100.0,1.000
Raw prompt,001-66648,train,57,0,0,0,57,100.0,1.000
Raw prompt,001-70851,train,47,0,0,0,47,100.0,1.000
Raw prompt,001-89275,train,36,0,0,0,36,100.0,1.000
Raw prompt,001-82913,train,46,0,0,0,46,100.0,1.000
Raw prompt,001-89116,train,38,0,0,0,38,100.0,1.000
Raw prompt,001-84749,train,59,0,0,0,59,100.0,1.000
Raw prompt,001-67208,train,45,0,0,0,45,100.0,1.000
Raw prompt,001-93300,train,48,0,0,0,48,100.0,1.000
Raw prompt,001-60559,train,37,0,0,0,37,100.0,1.000
Raw prompt,001-79344,train,53,0,0,0,53,100.0,1.000
Raw prompt,001-78163,train,54,0,0,0,54,100.0,1.000
Raw prompt,001-79421,train,36,0,0,0,36,100.0,1.000
Raw prompt,001-107273,train,52,0,0,0,52,100.0,1.000
Raw prompt,001-71355,train,68,0,0,0,68,100.0,1.000
Raw prompt,001-61086,train,55,0,0,0,55,100.0,1.000
Raw prompt,001-70247,train,38,0,0,0,38,100.0,1.000
Raw prompt,001-98911,train,40,0,0,0,40,100.0,1.000
Raw prompt,001-98365,train,49,0,0,0,49,100.0,1.000
Raw prompt,001-96577,train,41,0,0,0,41,100.0,1.000
Raw prompt,001-79008,train,40,0,0,0,40,100.0,1.000
Raw prompt,001-85302,train,43,0,0,0,43,100.0,1.000
Raw prompt,001-95779,train,28,0,0,0,28,100.0,1.000
Raw prompt,001-59865,train,68,0,0,0,68,100.0,1.000
Raw prompt,001-59677,train,52,0,0,0,52,100.0,1.000
Raw prompt,001-61563,train,52,0,0,0,52,100.0,1.000
Raw prompt,001-67715,train,63,0,0,0,63,100.0,1.000
Raw prompt,001-61822,train,52,0,0,0,52,100.0,1.000
Raw prompt,001-61683,train,62,0,0,0,62,100.0,1.000
Raw prompt,001-71212,train,52,0,0,0,52,100.0,1.000
Raw prompt,001-90448,train,40,0,0,0,40,100.0,1.000
Raw prompt,001-120055,train,48,0,0,0,48,100.0,1.000
Raw prompt,001-84291,train,52,0,0,0,52,100.0,1.000
Raw prompt,001-83957,train,61,0,0,0,61,100.0,1.000
Raw prompt,001-67361,train,48,0,0,0,48,100.0,1.000
Raw prompt,001-59861,train,63,0,0,0,63,100.0,1.000
Raw prompt,001-61832,train,40,0,0,0,40,100.0,1.000
Raw prompt,001-94741,train,41,0,0,0,41,100.0,1.000
Raw prompt,001-95366,train,53,0,0,0,53,100.0,1.000
Raw prompt,001-99591,train,45,0,0,0,45,100.0,1.000
Raw prompt,001-90561,train,51,0,0,0,51,100.0,1.000
Raw prompt,001-84815,train,38,0,0,0,38,100.0,1.000
Raw prompt,001-59854,train,64,0,0,0,64,100.0,1.000
Raw prompt,001-77338,train,71,0,0,0,71,100.0,1.000
Raw prompt,001-94229,train,53,0,0,0,53,100.0,1.000
Raw prompt,001-75531,train,41,0,0,0,41,100.0,1.000
Raw prompt,001-59856,train,73,0,0,0,73,100.0,1.000
Raw prompt,001-60911,train,48,0,0,0,48,100.0,1.000
Raw prompt,001-108683,train,46,0,0,0,46,100.0,1.000
Raw prompt,001-177868,train,47,0,0,0,47,100.0,1.000
Raw prompt,001-76760,train,69,0,0,0,69,100.0,1.000
Raw prompt,001-71815,train,54,0,0,0,54,100.0,1.000
Raw prompt,001-79053,train,48,0,0,0,48,100.0,1.000
Raw prompt,001-76993,train,61,0,0,0,61,100.0,1.000
Raw prompt,001-66829,train,61,0,0,0,61,100.0,1.000
Raw prompt,001-61571,train,59,0,0,0,59,100.0,1.000
Raw prompt,001-60558,train,50,0,0,0,50,100.0,1.000
Raw prompt,001-68509,train,43,0,0,0,43,100.0,1.000
Raw prompt,001-61712,train,40,0,0,0,40,100.0,1.000
Raw prompt,001-71800,train,53,0,0,0,53,100.0,1.000
Raw prompt,001-71483,train,35,0,0,0,35,100.0,1.000
Raw prompt,001-83961,train,61,0,0,0,61,100.0,1.000
Raw prompt,001-61362,train,57,0,0,0,57,100.0,1.000
Raw prompt,001-109148,train,40,0,0,0,40,100.0,1.000
Raw prompt,001-76989,train,57,0,0,0,57,100.0,1.000
Raw prompt,001-96589,train,44,0,0,0,44,100.0,1.000
Raw prompt,001-59672,train,42,0,0,0,42,100.0,1.000
Raw prompt,001-95217,train,39,0,0,0,39,100.0,1.000
Raw prompt,001-90977,train,54,0,0,0,54,100.0,1.000
Raw prompt,001-87432,train,45,0,0,0,45,100.0,1.000
Raw prompt,001-98515,train,40,0,0,0,40,100.0,1.000
Raw prompt,001-94208,train,73,0,0,0,73,100.0,1.000
Raw prompt,001-110441,train,34,0,0,0,34,100.0,1.000
Raw prompt,001-98261,train,70,0,0,0,70,100.0,1.000
Raw prompt,001-61363,train,48,0,0,0,48,100.0,1.000
Raw prompt,001-66652,train,63,0,0,0,63,100.0,1.000
Raw prompt,001-126134,train,41,0,0,0,41,100.0,1.000
Raw prompt,001-83400,train,45,0,0,0,45,100.0,1.000
Raw prompt,001-61361,train,69,0,0,0,69,100.0,1.000
Raw prompt,001-61737,train,42,0,0,0,42,100.0,1.000
Raw prompt,001-59669,train,42,0,0,0,42,100.0,1.000
Raw prompt,001-95211,train,55,0,0,0,55,100.0,1.000
Raw prompt,001-59666,train,41,0,0,0,41,100.0,1.000
Raw prompt,001-99923,train,63,0,0,0,63,100.0,1.000
Raw prompt,001-99162,train,48,0,0,0,48,100.0,1.000
Raw prompt,001-160628,train,27,0,0,0,27,100.0,1.000
Raw prompt,001-95191,train,54,0,0,0,54,100.0,1.000
Raw prompt,001-89271,train,45,0,0,0,45,100.0,1.000
Raw prompt,001-59668,train,44,0,0,0,44,100.0,1.000
Raw prompt,001-80400,train,105,0,0,0,105,100.0,1.000
Raw prompt,001-67105,train,63,0,0,0,63,100.0,1.000
Raw prompt,001-96023,train,45,0,0,0,45,100.0,1.000
Raw prompt,001-84578,train,52,0,0,0,52,100.0,1.000
Raw prompt,001-98502,train,58,0,0,0,58,100.0,1.000
Raw prompt,001-81686,train,52,0,0,0,52,100.0,1.000
Raw prompt,001-177656,train,36,0,0,0,36,100.0,1.000
Raw prompt,001-89971,train,72,0,0,0,72,100.0,1.000
Raw prompt,001-95195,train,51,0,0,0,51,100.0,1.000
Raw prompt,001-103694,train,51,0,0,0,51,100.0,1.000
Raw prompt,001-90565,train,51,0,0,0,51,100.0,1.000
Raw prompt,001-166486,train,57,0,0,0,57,100.0,1.000
Raw prompt,001-140916,train,45,0,0,0,45,100.0,1.000
Raw prompt,001-101962,train,47,0,0,0,47,100.0,1.000
Raw prompt,001-118335,train,179,0,0,0,179,100.0,1.000
Raw prompt,001-60713,train,136,0,0,0,136,100.0,1.000
Raw prompt,001-60628,train,138,0,0,0,138,100.0,1.000
Raw prompt,001-57881,train,96,0,0,0,96,100.0,1.000
Raw prompt,001-57423,train,183,0,0,0,183,100.0,1.000
Raw prompt,001-59558,train,129,0,0,0,129,100.0,1.000
Raw prompt,001-58051,train,140,0,0,0,140,100.0,1.000
Raw prompt,001-147678,train,192,0,0,0,192,100.0,1.000
Raw prompt,001-58079,train,170,0,0,0,170,100.0,1.000
Raw prompt,001-57700,train,136,0,0,0,136,100.0,1.000
Raw prompt,001-98473,train,106,0,0,0,106,100.0,1.000
Raw prompt,001-57533,train,106,0,0,0,106,100.0,1.000
Raw prompt,001-57775,train,126,0,0,0,126,100.0,1.000
Raw prompt,001-147045,train,134,0,0,0,134,100.0,1.000
Raw prompt,001-60486,train,121,0,0,0,121,100.0,1.000
Raw prompt,001-106200,train,92,0,0,0,92,100.0,1.000
Raw prompt,001-57851,train,187,0,0,0,187,100.0,1.000
Raw prompt,001-60643,train,163,0,0,0,163,100.0,1.000
Raw prompt,001-67155,train,77,0,0,0,77,100.0,1.000
Raw prompt,001-88012,train,163,0,0,0,163,100.0,1.000
Raw prompt,001-70841,train,138,0,0,0,138,100.0,1.000
Raw prompt,001-88010,train,70,0,0,0,70,100.0,1.000
Raw prompt,001-79213,train,87,0,0,0,87,100.0,1.000
Raw prompt,001-59520,train,322,0,0,0,322,100.0,1.000
Raw prompt,001-113142,train,53,0,0,0,53,100.0,1.000
Raw prompt,001-59453,train,320,0,0,0,320,100.0,1.000
Raw prompt,001-61383,train,93,0,0,0,93,100.0,1.000
Raw prompt,001-80742,train,55,0,0,0,55,100.0,1.000
Raw prompt,001-57519,train,144,0,0,0,144,100.0,1.000
Raw prompt,001-68166,train,67,0,0,0,67,100.0,1.000
Raw prompt,001-128043,train,126,0,0,0,126,100.0,1.000
Raw prompt,001-57638,train,192,0,0,0,192,100.0,1.000
Raw prompt,001-97980,train,68,0,0,0,68,100.0,1.000
Raw prompt,001-67150,train,54,0,0,0,54,100.0,1.000
Raw prompt,001-110246,train,236,0,0,0,236,100.0,1.000
Raw prompt,001-58132,train,188,0,0,0,188,100.0,1.000
Raw prompt,001-60697,train,211,0,0,0,211,100.0,1.000
Raw prompt,001-77694,train,87,0,0,0,87,100.0,1.000
Raw prompt,001-59339,train,98,0,0,0,98,100.0,1.000
Raw prompt,001-60000,train,34,0,0,0,34,100.0,1.000
Raw prompt,001-97000,train,62,0,0,0,62,100.0,1.000
Raw prompt,001-91722,train,54,0,0,0,54,100.0,1.000
Raw prompt,001-61325,train,104,0,0,0,104,100.0,1.000
Raw prompt,001-80932,train,132,0,0,0,132,100.0,1.000
Raw prompt,001-92102,train,131,0,0,0,131,100.0,1.000
Raw prompt,001-86729,train,249,0,0,0,249,100.0,1.000
Raw prompt,001-76999,train,111,0,0,0,111,100.0,1.000
Raw prompt,001-79042,train,91,0,0,0,91,100.0,1.000
Raw prompt,001-58827,train,57,0,0,0,57,100.0,1.000
Raw prompt,001-60898,train,128,0,0,0,128,100.0,1.000
Raw prompt,001-86298,train,106,0,0,0,106,100.0,1.000
Raw prompt,001-58367,train,43,0,0,0,43,100.0,1.000
Raw prompt,001-77942,train,42,0,0,0,42,100.0,1.000
Raw prompt,001-102808,train,104,0,0,0,104,100.0,1.000
Raw prompt,001-59983,train,62,0,0,0,62,100.0,1.000
Raw prompt,001-80316,train,54,0,0,0,54,100.0,1.000
Raw prompt,001-57891,train,200,0,0,0,200,100.0,1.000
Raw prompt,001-177349,train,151,0,0,0,151,100.0,1.000
Raw prompt,001-61246,train,131,0,0,0,131,100.0,1.000
Raw prompt,001-59452,train,205,0,0,0,205,100.0,1.000
Raw prompt,001-171507,train,102,0,0,0,102,100.0,1.000
Raw prompt,001-80444,train,48,0,0,0,48,100.0,1.000
Raw prompt,001-158031,train,93,0,0,0,93,100.0,1.000
Raw prompt,001-173091,train,45,0,0,0,45,100.0,1.000
Raw prompt,001-96998,train,84,0,0,0,84,100.0,1.000
Raw prompt,001-59121,train,139,0,0,0,139,100.0,1.000
Raw prompt,001-161738,train,181,0,0,0,181,100.0,1.000
Raw prompt,001-60933,train,88,0,0,0,88,100.0,1.000
Raw prompt,001-113129,train,85,0,0,0,85,100.0,1.000
Raw prompt,001-57843,train,147,0,0,0,147,100.0,1.000
Raw prompt,001-79427,train,77,0,0,0,77,100.0,1.000
Raw prompt,001-61309,train,93,0,0,0,93,100.0,1.000
Raw prompt,001-98034,train,48,0,0,0,48,100.0,1.000
Raw prompt,001-109575,train,151,0,0,0,151,100.0,1.000
Raw prompt,001-98606,train,49,0,0,0,49,100.0,1.000
Raw prompt,001-168377,train,94,0,0,0,94,100.0,1.000
Raw prompt,001-153922,train,188,0,0,0,188,100.0,1.000
Raw prompt,001-57984,train,135,0,0,0,135,100.0,1.000
Raw prompt,001-60695,train,113,0,0,0,113,100.0,1.000
Raw prompt,001-61133,train,98,0,0,0,98,100.0,1.000
Raw prompt,001-115213,train,59,0,0,0,59,100.0,1.000
Raw prompt,001-146399,train,114,0,0,0,114,100.0,1.000
Raw prompt,001-60016,train,32,0,0,0,32,100.0,1.000
Raw prompt,001-76894,train,129,0,0,0,129,100.0,1.000
Raw prompt,001-179218,train,315,0,0,0,315,100.0,1.000
Raw prompt,001-58146,train,58,0,0,0,58,100.0,1.000
Raw prompt,001-165757,train,57,0,0,0,57,100.0,1.000
Raw prompt,001-77265,train,56,0,0,0,56,100.0,1.000
Raw prompt,001-57954,train,70,0,0,0,70,100.0,1.000
Raw prompt,001-86980,train,86,0,0,0,86,100.0,1.000
Raw prompt,001-58526,train,132,0,0,0,132,100.0,1.000
Raw prompt,001-99863,train,31,0,0,0,31,100.0,1.000
Raw prompt,001-79889,train,77,0,0,0,77,100.0,1.000
Raw prompt,001-70765,train,63,0,0,0,63,100.0,1.000
Raw prompt,001-79312,train,41,0,0,0,41,100.0,1.000
Raw prompt,001-153909,train,62,0,0,0,62,100.0,1.000
Raw prompt,001-61925,train,194,0,0,0,194,100.0,1.000
Raw prompt,001-116121,train,71,0,0,0,71,100.0,1.000
Raw prompt,001-68077,train,132,0,0,0,132,100.0,1.000
Raw prompt,001-59075,train,34,0,0,0,34,100.0,1.000
Raw prompt,001-105129,train,135,0,0,0,135,100.0,1.000
Raw prompt,001-59565,train,111,0,0,0,111,100.0,1.000
Raw prompt,001-58114,train,95,0,0,0,95,100.0,1.000
Raw prompt,001-60017,train,89,0,0,0,89,100.0,1.000
Raw prompt,001-58459,train,56,0,0,0,56,100.0,1.000
Raw prompt,001-61174,train,248,0,0,0,248,100.0,1.000
Raw prompt,001-101331,train,78,0,0,0,78,100.0,1.000
Raw prompt,001-110483,train,56,0,0,0,56,100.0,1.000
Raw prompt,001-107034,train,44,0,0,0,44,100.0,1.000
Raw prompt,001-58212,train,202,0,0,0,202,100.0,1.000
Raw prompt,001-57446,train,178,0,0,0,178,100.0,1.000
Raw prompt,001-57491,train,134,0,0,0,134,100.0,1.000
Raw prompt,001-59721,train,92,0,0,0,92,100.0,1.000
Raw prompt,001-91897,train,140,0,0,0,140,100.0,1.000
Raw prompt,001-146701,train,192,0,0,0,192,100.0,1.000
Raw prompt,001-115012,train,226,0,0,0,226,100.0,1.000
Raw prompt,001-60660,train,59,0,0,0,59,100.0,1.000
Raw prompt,001-61701,train,55,0,0,0,55,100.0,1.000
Raw prompt,001-60917,train,65,0,0,0,65,100.0,1.000
Raw prompt,001-68158,train,39,0,0,0,39,100.0,1.000
Raw prompt,001-69167,train,46,0,0,0,46,100.0,1.000
Raw prompt,001-100506,train,60,0,0,0,60,100.0,1.000
Raw prompt,001-164313,train,182,0,0,0,182,100.0,1.000
Raw prompt,001-92855,train,59,0,0,0,59,100.0,1.000
Raw prompt,001-107286,train,43,0,0,0,43,100.0,1.000
Raw prompt,001-72584,train,267,0,0,0,267,100.0,1.000
Raw prompt,001-68605,train,92,0,0,0,92,100.0,1.000
Raw prompt,001-58407,train,213,0,0,0,213,100.0,1.000
Raw prompt,001-90820,train,203,0,0,0,203,100.0,1.000
Raw prompt,001-59166,train,58,0,0,0,58,100.0,1.000
Raw prompt,001-59204,train,25,0,0,0,25,100.0,1.000
Raw prompt,001-108610,train,104,0,0,0,104,100.0,1.000
Raw prompt,001-84709,train,109,0,0,0,109,100.0,1.000
Raw prompt,001-67472,train,43,0,0,0,43,100.0,1.000
Raw prompt,001-88541,train,110,0,0,0,110,100.0,1.000
Raw prompt,001-93616,train,74,0,0,0,74,100.0,1.000
Raw prompt,001-58825,train,44,0,0,0,44,100.0,1.000
Raw prompt,001-138919,train,195,0,0,0,195,100.0,1.000
Raw prompt,001-58021,train,116,0,0,0,116,100.0,1.000
Raw prompt,001-76412,train,65,0,0,0,65,100.0,1.000
Raw prompt,001-87156,train,114,0,0,0,114,100.0,1.000
Raw prompt,001-59607,train,78,0,0,0,78,100.0,1.000
Raw prompt,001-58978,train,63,0,0,0,63,100.0,1.000
Raw prompt,001-86789,train,62,0,0,0,62,100.0,1.000
Raw prompt,001-57880,train,100,0,0,0,100,100.0,1.000
Raw prompt,001-85831,train,62,0,0,0,62,100.0,1.000
Raw prompt,001-110918,train,144,0,0,0,144,100.0,1.000
Raw prompt,001-58495,train,120,0,0,0,120,100.0,1.000
Raw prompt,001-59984,train,46,0,0,0,46,100.0,1.000
Raw prompt,001-80529,train,62,0,0,0,62,100.0,1.000
Raw prompt,001-76098,train,63,0,0,0,63,100.0,1.000
Raw prompt,001-90781,train,100,0,0,0,100,100.0,1.000
Raw prompt,001-170836,train,59,0,0,0,59,100.0,1.000
Raw prompt,001-59450,train,256,0,0,0,256,100.0,1.000
Raw prompt,001-59053,train,58,0,0,0,58,100.0,1.000
